Customer Name,Customer Email,Store Name,Date of Purchase,Product Name,Quantity,Price per Unit
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Frozen Vegetables,4,157.5
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Apples,10,127.95
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Cheese,7,32.77
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Band-Aids,9,155.92
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Frozen Pizza,9,142.01
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Roses,4,51.45
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Water,9,66
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Chicken Breast,2,63.71
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Soda,7,68.2
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Pasta,2,34.02
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Apples,1,70.77
Ricardo Hess,bwiley@example.com,ABC Foodmart - Whitestone,9/26/2023 4:43,Bread,5,88.83
Christopher Jones,richardsonmia@example.net,ABC Foodmart - Staten Island,10/6/2023 19:26,Cough Syrup,4,18.79
Christopher Jones,richardsonmia@example.net,ABC Foodmart - Staten Island,10/6/2023 19:26,Pasta,8,8.5
Christopher Jones,richardsonmia@example.net,ABC Foodmart - Staten Island,10/6/2023 19:26,Carrots,6,95.77
Christopher Jones,richardsonmia@example.net,ABC Foodmart - Staten Island,10/6/2023 19:26,Croissant,4,128.25
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Rice,3,155.84
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Tulips,8,90.65
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Sunflowers,3,53.59
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Aspirin,4,3.99
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Apples,9,76.62
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Roast Beef,3,37.11
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Cough Syrup,2,137.08
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Beef Steak,10,117.54
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Juice,2,12.29
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Cheese,10,88.67
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Aspirin,2,81.72
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Juice,1,120.42
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Band-Aids,3,69.64
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Cough Syrup,5,4.88
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Band-Aids,4,3.39
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Roses,8,88.02
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Roses,2,162.74
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Beans,9,38.97
James Bennett,christopher65@example.org,ABC Foodmart - Bay Ridge,9/8/2023 8:19,Water,9,17.83
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Carrots,9,32.04
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Roses,8,108.91
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Salmon Fillet,6,58.92
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Turkey Breast,10,73.76
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Lettuce,10,40.28
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Pasta,3,51.23
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Cough Syrup,9,136.33
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Shrimp,6,39.15
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Aspirin,1,137.24
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Soda,4,45.27
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Sunflowers,9,131.58
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Roses,1,101.74
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Soda,5,165.65
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Frozen Pizza,6,135.72
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Bagel,10,48.02
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Sunflowers,8,62.44
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Frozen Vegetables,1,67.82
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Beef Steak,9,31.88
Audrey Haas,kellyrita@example.org,ABC Foodmart - Bay Ridge,7/29/2023 0:01,Sunflowers,2,124.06
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Lettuce,1,69.72
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Carrots,8,137.34
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Salmon Fillet,3,119.7
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Ice Cream,2,157.1
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Shrimp,7,92.22
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Tulips,2,29.15
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Apples,7,74.21
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Aspirin,6,133.69
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Bread,9,67.07
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Soda,4,133.3
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Water,4,116.82
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Beef Steak,1,47.08
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Lettuce,4,36.15
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Salmon Fillet,8,10.57
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Turkey Breast,10,98.54
Paul Floyd,jessica64@example.org,ABC Foodmart - Tribeca,11/21/2023 16:35,Turkey Breast,8,61.28
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Frozen Vegetables,5,27.98
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Juice,1,40.42
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Rice,7,144.15
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Cheese,3,42.01
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Yogurt,9,159.92
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Cough Syrup,7,18.48
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Frozen Pizza,8,5.7
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Cough Syrup,1,115.26
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Milk,2,16.46
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Rice,1,34.33
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Yogurt,10,89.6
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Apples,1,56.21
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Frozen Pizza,4,104.31
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Turkey Breast,6,32.65
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Ham,4,23.3
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Roses,2,144.04
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Rice,4,50.06
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Beans,9,114.42
Rachel Stewart,craigturner@example.org,ABC Foodmart - Staten Island,5/4/2023 0:29,Milk,9,11.83
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Lettuce,10,27.76
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Frozen Pizza,5,59.27
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Frozen Pizza,7,130.49
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Lobster,8,62.71
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Aspirin,9,63.15
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Tulips,2,12.61
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Yogurt,7,51.14
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Shrimp,2,85.53
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Cheese,3,19.41
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Band-Aids,4,111.91
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Beef Steak,7,52.48
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Juice,1,164.46
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Salmon Fillet,4,136.18
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Frozen Vegetables,5,43.79
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Beans,1,130.26
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Rice,8,39
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Apples,5,49.42
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Lobster,10,7.56
Sarah Wood,cmayer@example.com,ABC Foodmart - Whitestone,7/8/2023 16:56,Ham,7,141.15
Steven Silva PhD,jerry34@example.net,ABC Foodmart - Whitestone,12/14/2023 2:55,Ice Cream,6,62.94
Steven Silva PhD,jerry34@example.net,ABC Foodmart - Whitestone,12/14/2023 2:55,Roast Beef,3,144.06
Steven Silva PhD,jerry34@example.net,ABC Foodmart - Whitestone,12/14/2023 2:55,Croissant,5,9.12
Steven Silva PhD,jerry34@example.net,ABC Foodmart - Whitestone,12/14/2023 2:55,Soda,8,106.1
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Bagel,1,21.9
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Roses,2,67.53
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Apples,5,135.03
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Lobster,2,56.64
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Pasta,8,108.47
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Beef Steak,4,132.88
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Juice,9,82.48
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Cough Syrup,3,163.6
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Juice,5,56.47
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Cough Syrup,7,75.6
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Roses,1,156.45
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Salmon Fillet,6,14.95
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Tulips,5,52.61
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Roses,2,136.02
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Carrots,9,8.2
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Cheese,5,85.41
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Tulips,10,150.11
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Bread,10,43.21
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Lobster,3,65
Joshua Smith,tony62@example.net,ABC Foodmart - Staten Island,8/16/2023 21:48,Water,3,53.14
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Roses,5,93.04
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Bagel,1,20.07
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Apples,10,176.4
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Bagel,8,118.78
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Rice,1,72.72
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Pork Loin,3,122.31
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Tulips,7,53.91
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Ham,10,183.31
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Croissant,4,46.41
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Frozen Vegetables,6,78.89
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Band-Aids,1,21.51
Tara Kelly,sanchezmatthew@example.net,ABC Foodmart - Bay Ridge,5/30/2023 3:26,Chicken Breast,6,139.13
Lori Moody,adrianstanton@example.com,ABC Foodmart - DUMBO,2/17/2024 1:05,Pasta,7,18.66
Lori Moody,adrianstanton@example.com,ABC Foodmart - DUMBO,2/17/2024 1:05,Lobster,1,44.58
Lori Moody,adrianstanton@example.com,ABC Foodmart - DUMBO,2/17/2024 1:05,Carrots,1,137.3
Lori Moody,adrianstanton@example.com,ABC Foodmart - DUMBO,2/17/2024 1:05,Pasta,8,96.59
Lori Moody,adrianstanton@example.com,ABC Foodmart - DUMBO,2/17/2024 1:05,Carrots,5,140.55
Lori Moody,adrianstanton@example.com,ABC Foodmart - DUMBO,2/17/2024 1:05,Roses,9,67.35
Lori Moody,adrianstanton@example.com,ABC Foodmart - DUMBO,2/17/2024 1:05,Yogurt,1,77.97
Lori Moody,adrianstanton@example.com,ABC Foodmart - DUMBO,2/17/2024 1:05,Aspirin,3,66.05
Lori Moody,adrianstanton@example.com,ABC Foodmart - DUMBO,2/17/2024 1:05,Juice,1,145.76
Lori Moody,adrianstanton@example.com,ABC Foodmart - DUMBO,2/17/2024 1:05,Pork Loin,7,124.98
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Croissant,5,111.66
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Soda,8,32.62
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Juice,2,142.65
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Band-Aids,8,106.2
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Milk,2,137.7
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Water,5,83.13
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Turkey Breast,4,122.08
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Sunflowers,1,123.91
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Yogurt,9,82.31
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Roast Beef,8,159.67
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Yogurt,8,134.04
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Milk,8,102.67
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Bagel,2,102.96
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Lobster,3,134.38
Erika Wood,nicholas86@example.com,ABC Foodmart - Tribeca,4/11/2024 19:28,Beef Steak,4,55.08
Tara Henderson,kaylee73@example.com,ABC Foodmart - DUMBO,2/3/2024 0:45,Salmon Fillet,3,4.47
Tara Henderson,kaylee73@example.com,ABC Foodmart - DUMBO,2/3/2024 0:45,Beans,6,142.26
Tara Henderson,kaylee73@example.com,ABC Foodmart - DUMBO,2/3/2024 0:45,Tulips,7,143.27
Tara Henderson,kaylee73@example.com,ABC Foodmart - DUMBO,2/3/2024 0:45,Roast Beef,9,158.57
Amanda Sherman,marcus85@example.com,ABC Foodmart - Whitestone,10/22/2023 4:58,Shrimp,2,90.12
Amanda Sherman,marcus85@example.com,ABC Foodmart - Whitestone,10/22/2023 4:58,Carrots,3,37.69
Amanda Sherman,marcus85@example.com,ABC Foodmart - Whitestone,10/22/2023 4:58,Lobster,5,118.54
Amanda Sherman,marcus85@example.com,ABC Foodmart - Whitestone,10/22/2023 4:58,Bagel,9,68.06
Amanda Sherman,marcus85@example.com,ABC Foodmart - Whitestone,10/22/2023 4:58,Apples,9,141.94
Amanda Sherman,marcus85@example.com,ABC Foodmart - Whitestone,10/22/2023 4:58,Shrimp,8,95.91
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Roast Beef,9,60.41
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Bread,6,20.34
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Frozen Pizza,6,45.79
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Pork Loin,5,11.47
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Roses,2,154.85
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Juice,3,109.37
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Beans,4,139.52
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Salmon Fillet,10,175.38
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Milk,3,87.08
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Pork Loin,9,115.68
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Yogurt,10,179.19
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Ice Cream,3,114.67
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Lobster,1,7.17
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Yogurt,10,58.89
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Water,2,113.44
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Frozen Vegetables,6,133.54
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Carrots,7,95.58
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Milk,3,55.74
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Juice,6,144.5
Amy Rodriguez,nadams@example.com,ABC Foodmart - Staten Island,1/22/2024 18:51,Frozen Vegetables,6,153.08
Robert Hart,anthonyriley@example.org,ABC Foodmart - Whitestone,12/19/2023 13:16,Shrimp,7,159.19
Robert Hart,anthonyriley@example.org,ABC Foodmart - Whitestone,12/19/2023 13:16,Croissant,2,129.76
Robert Hart,anthonyriley@example.org,ABC Foodmart - Whitestone,12/19/2023 13:16,Shrimp,3,83.3
Robert Hart,anthonyriley@example.org,ABC Foodmart - Whitestone,12/19/2023 13:16,Yogurt,7,113.61
Robert Hart,anthonyriley@example.org,ABC Foodmart - Whitestone,12/19/2023 13:16,Cheese,5,1.84
Robert Hart,anthonyriley@example.org,ABC Foodmart - Whitestone,12/19/2023 13:16,Pasta,8,118.41
Robert Hart,anthonyriley@example.org,ABC Foodmart - Whitestone,12/19/2023 13:16,Pasta,6,21.74
Robert Hart,anthonyriley@example.org,ABC Foodmart - Whitestone,12/19/2023 13:16,Yogurt,10,137.38
Robert Hart,anthonyriley@example.org,ABC Foodmart - Whitestone,12/19/2023 13:16,Shrimp,9,60.8
Robert Hart,anthonyriley@example.org,ABC Foodmart - Whitestone,12/19/2023 13:16,Water,9,50.71
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Juice,3,116.89
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Water,6,35.63
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Shrimp,7,17.85
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Roast Beef,7,32
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Apples,4,91.52
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Frozen Vegetables,9,126.37
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Apples,2,124.96
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Roses,7,3.43
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Cheese,9,61.77
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Band-Aids,3,56.87
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Turkey Breast,5,96.89
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Turkey Breast,1,32.61
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Lettuce,7,142.67
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Carrots,9,139.88
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Pork Loin,5,122.77
Sabrina Thompson,paullong@example.com,ABC Foodmart - Bay Ridge,7/2/2023 19:42,Pasta,5,99.08
Lauren Benson,rbenjamin@example.com,ABC Foodmart - Bay Ridge,1/11/2024 11:23,Croissant,5,8.64
Lauren Benson,rbenjamin@example.com,ABC Foodmart - Bay Ridge,1/11/2024 11:23,Croissant,10,58.91
Stephen James,sullivanchelsey@example.net,ABC Foodmart - Bay Ridge,3/19/2024 6:30,Ice Cream,3,142.5
Stephen James,sullivanchelsey@example.net,ABC Foodmart - Bay Ridge,3/19/2024 6:30,Yogurt,2,41.26
Stephen James,sullivanchelsey@example.net,ABC Foodmart - Bay Ridge,3/19/2024 6:30,Apples,10,35.54
Stephen James,sullivanchelsey@example.net,ABC Foodmart - Bay Ridge,3/19/2024 6:30,Juice,8,142.27
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Shrimp,8,80.16
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Tulips,2,59.66
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Lettuce,10,92.49
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Beans,6,4.76
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Roses,10,80.54
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Band-Aids,6,45.39
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Turkey Breast,7,60.95
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Chicken Breast,9,103.53
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Ham,1,137.6
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Water,8,56.11
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Beans,5,69.38
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Roses,5,104.78
Steven Byrd Jr.,eyoung@example.net,ABC Foodmart - Bay Ridge,12/22/2023 15:18,Lettuce,5,21.95
Alan Greene,debra19@example.org,ABC Foodmart - Staten Island,8/7/2023 6:26,Soda,5,61.17
Alan Greene,debra19@example.org,ABC Foodmart - Staten Island,8/7/2023 6:26,Water,10,148.41
Alan Greene,debra19@example.org,ABC Foodmart - Staten Island,8/7/2023 6:26,Bagel,1,122.34
Alan Greene,debra19@example.org,ABC Foodmart - Staten Island,8/7/2023 6:26,Bread,5,84.05
Alan Greene,debra19@example.org,ABC Foodmart - Staten Island,8/7/2023 6:26,Sunflowers,7,109.91
